Total_Nbr_of_Items,Total_Price,Venue,Payment_Type,Card_Source,Date_diff,Week_day_name,Nbr_trips_per_wk,Nbr_items_per_wk,Nbr_items_wk_perc,Expenditure_per_wk,Total_Exp_wk_perc,AVG_exp_item_per_wk,Trips_response_lt_5,hour,Part_of_day,Bread,Cooked_meats,Raw_meats,Eating_out,Snacks,Drinks,Vegetables,Fruit,Cooking_base,Dairy_produce,Seasoning,Breakfast,Transport,DIY,Electronics,Education,Tech_and_services,Cosmetics_and_selfcare,Clothes_and_shoes,House_and_kitchen,Bread_receipt,Bread_wk,Bread_wk_perc,Bread_exp_receipt,Bread_exp_wk,Bread_wk_exp_perc,Cooked_meats_receipt,Cooked_meats_wk,Cooked_meats_wk_perc,Cooked_meats_exp_receipt,Cooked_meats_exp_wk,Cooked_meats_wk_exp_perc,Raw_meats_receipt,Raw_meats_wk,Raw_meats_wk_perc,Raw_meats_exp_receipt,Raw_meats_exp_wk,Raw_meats_wk_exp_perc,Eating_out_receipt,Eating_out_wk,Eating_out_wk_perc,Eating_out_exp_receipt,Eating_out_exp_wk,Eating_out_wk_exp_perc,Snacks_receipt,Snacks_wk,Snacks_wk_perc,Snacks_exp_receipt,Snacks_exp_wk,Snacks_wk_exp_perc,Drinks_receipt,Drinks_wk,Drinks_wk_perc,Drinks_exp_receipt,Drinks_exp_wk,Drinks_wk_exp_perc,Vegetables_receipt,Vegetables_wk,Vegetables_wk_perc,Vegetables_exp_receipt,Vegetables_exp_wk,Vegetables_wk_exp_perc,Fruit_receipt,Fruit_wk,Fruit_wk_perc,Fruit_exp_receipt,Fruit_exp_wk,Fruit_wk_exp_perc,Cooking_base_receipt,Cooking_base_wk,Cooking_base_wk_perc,Cooking_base_exp_receipt,Cooking_base_exp_wk,Cooking_base_wk_exp_perc,Dairy_produce_receipt,Dairy_produce_wk,Dairy_produce_wk_perc,Dairy_produce_exp_receipt,Dairy_produce_exp_wk,Dairy_produce_wk_exp_perc,Seasoning_receipt,Seasoning_wk,Seasoning_wk_perc,Seasoning_exp_receipt,Seasoning_exp_wk,Seasoning_wk_exp_perc,Breakfast_receipt,Breakfast_wk,Breakfast_wk_perc,Breakfast_exp_receipt,Breakfast_exp_wk,Breakfast_wk_exp_perc,Transport_receipt,Transport_wk,Transport_wk_perc,Transport_exp_receipt,Transport_exp_wk,Transport_wk_exp_perc,DIY_receipt,DIY_wk,DIY_wk_perc,DIY_exp_receipt,DIY_exp_wk,DIY_wk_exp_perc,Electronics_receipt,Electronics_wk,Electronics_wk_perc,Electronics_exp_receipt,Electronics_exp_wk,Electronics_wk_exp_perc,Education_receipt,Education_wk,Education_wk_perc,Education_exp_receipt,Education_exp_wk,Education_wk_exp_perc,Tech_and_services_receipt,Tech_and_services_wk,Tech_and_services_wk_perc,Tech_and_services_exp_receipt,Tech_and_services_exp_wk,Tech_and_services_wk_exp_perc,Cosmetics_and_selfcare_receipt,Cosmetics_and_selfcare_wk,Cosmetics_and_selfcare_wk_perc,Cosmetics_and_selfcare_exp_receipt,Cosmetics_and_selfcare_exp_wk,Cosmetics_and_selfcare_wk_exp_perc,Clothes_and_shoes_receipt,Clothes_and_shoes_wk,Clothes_and_shoes_wk_perc,Clothes_and_shoes_exp_receipt,Clothes_and_shoes_exp_wk,Clothes_and_shoes_wk_exp_perc,House_and_kitchen_receipt,House_and_kitchen_wk,House_and_kitchen_wk_perc,House_and_kitchen_exp_receipt,House_and_kitchen_exp_wk,House_and_kitchen_wk_exp_perc
11,10.02,Aldi,Card,Contactless,2.0,Friday,5,44,0.25,46.95,0.21341853035143768,1.0670454545454546,0,18,Evening,1,2,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.75,0.75,1.0,2,3,0.6666666666666666,3.08,4.77,0.6457023060796646,0,3,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,5,13,0.38461538461538464,4.15,9.71,0.427394438722966,2,6,0.3333333333333333,1.7200000000000002,6.140000000000001,0.28013029315960913,1,7,0.14285714285714285,0.32,4.54,0.07048458149779736,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1,4.49,Maryland,Cash,0,0.0,Friday,5,44,0.022727272727272728,46.95,0.09563365282215122,1.0670454545454546,0,12,Afternoon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,1,1,1.0,4.49,4.49,1.0,0,13,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
11,11.42,Aldi,Card,Contactless,1.0,Saturday,5,44,0.25,46.95,0.2432374866879659,1.0670454545454546,0,18,Evening,0,1,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1,3,0.3333333333333333,1.69,4.77,0.35429769392033544,2,3,0.6666666666666666,3.58,8.77,0.40820980615735464,0,1,0.0,0.0,0.0,0.0,0,13,0.0,0.0,0.0,0.0,1,6,0.16666666666666666,1.35,6.140000000000001,0.21986970684039087,3,7,0.42857142857142855,2.15,4.54,0.47356828193832595,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
10,10.09,Aldi,Card,Contactless,3.0,Tuesday,5,33,0.30303030303030304,562.5,0.017937777777777778,17.045454545454547,0,18,Evening,1,1,0,0,3,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1.0,0.75,0.75,1.0,1,3,0.3333333333333333,1.69,7.37,0.2293080054274084,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3,8,0.375,2.25,6.5,0.34615384615384615,1,4,0.25,1.35,4.16,0.3245192307692308,2,4,0.5,1.3599999999999999,3.0,0.4533333333333333,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,2,0.5,1.79,3.58,0.5,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,4,0.25,0.9,2.5500000000000003,0.3529411764705882,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
5,5.29,Sainsbury,Card,Contactless,2.0,Thursday,5,33,0.15151515151515152,562.5,0.009404444444444444,17.045454545454547,0,12,Afternoon,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,2,2,1.0,2.2,2.2,1.0,0,0,0.0,0.0,0.0,0.0,2,8,0.25,2.0,6.5,0.3076923076923077,1,4,0.25,1.09,4.16,0.2620192307692308,0,4,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1,0.99,Yours Supermarket,Card,Contactless,1.0,Friday,5,33,0.030303030303030304,562.5,0.00176,17.045454545454547,0,9,Morning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,8,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
16,17.13,Aldi,Card,Contactless,0.0,Friday,5,33,0.48484848484848486,562.5,0.030453333333333332,17.045454545454547,0,18,Evening,0,2,0,0,3,2,2,1,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0.0,0.0,0.0,0.0,2,3,0.6666666666666666,5.68,7.37,0.7706919945725915,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3,8,0.375,2.25,6.5,0.34615384615384615,2,4,0.5,1.7200000000000002,4.16,0.4134615384615385,2,4,0.5,1.64,3.0,0.5466666666666666,1,1,1.0,0.69,0.69,1.0,0,0,0.0,0.0,0.0,0.0,1,2,0.5,1.79,3.58,0.5,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3,4,0.75,1.6500000000000001,2.5500000000000003,0.6470588235294118,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1,529.0,Currys PC World,Card,Pin,1.0,Saturday,5,33,0.030303030303030304,562.5,0.9404444444444444,17.045454545454547,0,17,Afternoon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,8,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
5,9.95,Afro supermarket,Card,Contactless,2.0,Monday,9,53,0.09433962264150944,55.209999999999994,0.18022097446114835,1.0416981132075471,0,13,Afternoon,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,11,0.0,0.0,0.0,0.0,0,12,0.0,0.0,0.0,0.0,5,11,0.45454545454545453,9.95,14.37,0.6924147529575504,0,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
10,8.17,Aldi,Card,Contactless,0.0,Monday,9,53,0.18867924528301888,55.209999999999994,0.14798043832639016,1.0416981132075471,0,19,Evening,0,1,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1,4,0.25,1.69,7.359999999999999,0.22961956521739132,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3,11,0.2727272727272727,2.25,10.23,0.21994134897360704,2,12,0.16666666666666666,1.7200000000000002,9.34,0.18415417558886513,0,11,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,1,3,0.3333333333333333,0.65,3.13,0.20766773162939298,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1,1.59,Yours Supermarket,Card,Contactless,0.0,Monday,9,53,0.018867924528301886,55.209999999999994,0.028799130592284013,1.0416981132075471,0,13,Afternoon,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,11,0.09090909090909091,1.59,10.23,0.15542521994134897,0,12,0.0,0.0,0.0,0.0,0,11,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
4,5.41,Lidl,Card,Contactless,1.0,Tuesday,9,53,0.07547169811320754,55.209999999999994,0.0979894946567651,1.0416981132075471,0,18,Evening,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.5,0.89,1.88,0.473404255319149,1,4,0.25,1.99,7.359999999999999,0.2703804347826087,1,2,0.5,1.18,2.9699999999999998,0.39730639730639733,0,0,0.0,0.0,0.0,0.0,0,11,0.0,0.0,0.0,0.0,1,12,0.08333333333333333,1.35,9.34,0.14453961456102785,0,11,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1,1.59,Yours Supermarket,Card,Contactless,1.0,Wednesday,9,53,0.018867924528301886,55.209999999999994,0.028799130592284013,1.0416981132075471,0,12,Afternoon,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,11,0.09090909090909091,1.59,10.23,0.15542521994134897,0,12,0.0,0.0,0.0,0.0,0,11,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1,0.99,Yours Supermarket,Card,Contactless,0.0,Wednesday,9,53,0.018867924528301886,55.209999999999994,0.017931534142365514,1.0416981132075471,0,9,Morning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,11,0.0,0.0,0.0,0.0,0,12,0.0,0.0,0.0,0.0,0,11,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
9,10.43,Aldi,Card,Contactless,1.0,Thursday,9,53,0.16981132075471697,55.209999999999994,0.18891505162108316,1.0416981132075471,0,18,Evening,1,1,0,0,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.5,0.99,1.88,0.5265957446808511,1,4,0.25,1.99,7.359999999999999,0.2703804347826087,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3,11,0.2727272727272727,2.25,10.23,0.21994134897360704,2,12,0.16666666666666666,1.7200000000000002,9.34,0.18415417558886513,0,11,0.0,0.0,0.0,0.0,1,1,1.0,1.69,1.69,1.0,0,1,0.0,0.0,0.0,0.0,1,3,0.3333333333333333,1.79,3.13,0.5718849840255591,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
9,7.64,Aldi,Card,Contactless,1.0,Friday,9,53,0.16981132075471697,55.209999999999994,0.13838072812896215,1.0416981132075471,0,18,Evening,0,1,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1,4,0.25,1.69,7.359999999999999,0.22961956521739132,0,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3,11,0.2727272727272727,2.55,10.23,0.24926686217008795,3,12,0.25,2.09,9.34,0.22376873661670235,0,11,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,1,3,0.3333333333333333,0.69,3.13,0.2204472843450479,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
13,9.44,Aldi,Card,Contactless,1.0,Saturday,9,53,0.24528301886792453,55.209999999999994,0.17098351747871762,1.0416981132075471,0,17,Afternoon,0,0,1,0,0,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,1,2,0.5,1.79,2.9699999999999998,0.6026936026936027,0,0,0.0,0.0,0.0,0.0,0,11,0.0,0.0,0.0,0.0,4,12,0.3333333333333333,2.46,9.34,0.2633832976445396,6,11,0.5454545454545454,4.42,14.37,0.30758524704244955,0,1,0.0,0.0,0.0,0.0,1,1,1.0,0.15,0.15,1.0,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
13,11.78,Aldi,Card,Contactless,3.0,Tuesday,5,31,0.41935483870967744,47.75,0.24670157068062826,1.5403225806451613,0,16,Afternoon,0,0,1,0,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,1,1,1.0,3.97,3.97,1.0,0,1,0.0,0.0,0.0,0.0,3,7,0.42857142857142855,2.25,6.99,0.3218884120171674,4,6,0.6666666666666666,2.46,4.18,0.5885167464114833,2,3,0.6666666666666666,1.24,1.99,0.6231155778894473,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1,10.0,Tesco,Card,DD,0.0,Tuesday,5,31,0.03225806451612903,47.75,0.2094240837696335,1.5403225806451613,0,8,Morning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1,1,1.0,10.0,10.0,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
13,13.48,Aldi,Card,Contactless,3.0,Friday,5,31,0.41935483870967744,47.75,0.28230366492146597,1.5403225806451613,0,18,Evening,1,1,0,0,4,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.99,0.99,1.0,1,2,0.5,1.69,3.94,0.4289340101522843,0,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,4,7,0.5714285714285714,4.74,6.99,0.6781115879828327,2,6,0.3333333333333333,1.7200000000000002,4.18,0.41148325358851684,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3,3,1.0,4.970000000000001,4.970000000000001,1.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
3,8.0,Sainsbury,Card,Pin,1.0,Saturday,5,31,0.0967741935483871,47.75,0.16753926701570682,1.5403225806451613,0,11,Morning,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1,2,0.5,2.25,3.94,0.5710659898477157,0,1,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,7,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,1,3,0.3333333333333333,0.75,1.99,0.3768844221105528,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
1,4.49,Maryland,Cash,0,0.0,Saturday,5,31,0.03225806451612903,47.75,0.09403141361256545,1.5403225806451613,0,11,Morning,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,1,1,1.0,4.49,4.49,1.0,0,7,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0
